sensor_id,timestamp,temperature,vibration
TURBINE-3,1771006040,635.98,29.91
TURBINE-4,1771006040,806.14,10.57
TURBINE-1,1771006041,610.62,10.82
TURBINE-2,1771006041,805.53,21.17
TURBINE-5,1771006042,702.49,29.57
TURBINE-3,1771006042,717.56,10.32
TURBINE-3,1771006043,772.52,16.8
TURBINE-1,1771006043,619.52,28.35
TURBINE-2,1771006044,796.36,15.47
TURBINE-3,1771006044,686.53,15.29
TURBINE-1,1771006045,653.76,11.23
TURBINE-5,1771006045,606.85,23.81
TURBINE-5,1771006046,613.42,14.49
TURBINE-2,1771006046,624.79,13.97
TURBINE-4,1771006047,605.26,23.11
TURBINE-5,1771006047,702.51,23.22
TURBINE-3,1771006048,773.66,12.78
TURBINE-1,1771006048,779.94,11.3
TURBINE-4,1771006049,928.82,53.6
TURBINE-4,1771006049,827.66,10.56
TURBINE-4,1771006050,794.07,24.4
TURBINE-1,1771006050,615.49,16.35
TURBINE-1,1771006051,708.54,26.64
TURBINE-3,1771006051,780.71,27.18
TURBINE-4,1771006052,787.17,11.63
TURBINE-5,1771006052,629.68,19.27
TURBINE-3,1771006053,703.58,26.29
TURBINE-1,1771006053,712.03,16.2
TURBINE-3,1771006054,689.5,15.71
TURBINE-1,1771006054,644.29,21.77
TURBINE-2,1771006055,638.02,10.98
TURBINE-2,1771006056,729.41,28.79
TURBINE-4,1771006056,623.15,15.01
TURBINE-4,1771006057,737.51,24.56
TURBINE-1,1771006057,716.12,24.07
TURBINE-3,1771006058,836.23,22.43
TURBINE-1,1771006058,633.29,18.36
TURBINE-5,1771006059,618.79,25.14
TURBINE-3,1771006059,817.95,22.44
TURBINE-3,1771006060,674.13,28.84
TURBINE-5,1771006060,780.9,17.5
TURBINE-4,1771006061,1126.5,50.25
TURBINE-1,1771006061,733.32,26.8
TURBINE-3,1771006062,1059.16,71.47
TURBINE-2,1771006062,719.74,23.78
TURBINE-1,1771006063,702.2,25.4
TURBINE-1,1771006063,815.57,24.35
TURBINE-3,1771006064,774.31,23.31
TURBINE-3,1771006064,804.54,28.29
TURBINE-2,1771006065,1095.91,52.51
TURBINE-3,1771006065,664.78,27.98
TURBINE-2,1771006066,1173.87,57.04
TURBINE-1,1771006066,977.24,55.46
TURBINE-4,1771006067,810.96,21.79
TURBINE-3,1771006067,714.57,19.74
TURBINE-2,1771006068,847.53,17.79
TURBINE-2,1771006068,714.83,20.61
TURBINE-1,1771006069,694.04,10.18
TURBINE-1,1771006069,744.76,11.69
TURBINE-3,1771006070,1035.42,61.97
TURBINE-3,1771006070,1137.37,59.11
TURBINE-1,1771006071,673.75,29.31
TURBINE-2,1771006071,687.87,15.69
TURBINE-2,1771006072,832.48,18.07
TURBINE-3,1771006072,824.98,29.89
TURBINE-1,1771006073,673.29,25.54
TURBINE-1,1771006073,704.97,10.18
TURBINE-4,1771006074,745.64,10.69
TURBINE-5,1771006074,773.44,15.42
TURBINE-4,1771006075,821.93,25.6
TURBINE-2,1771006075,607.58,12.95
TURBINE-5,1771006076,615.52,11.16
TURBINE-5,1771006076,779.42,14.25
TURBINE-3,1771006077,626.86,14.92
TURBINE-1,1771006077,729.43,20.56
TURBINE-1,1771006078,907.62,70.74
TURBINE-5,1771006078,611.79,16.52
TURBINE-1,1771006079,701.86,15.77
TURBINE-4,1771006079,714.76,29.09
TURBINE-4,1771006080,839.59,26.05
TURBINE-5,1771006080,833.53,28.13
TURBINE-5,1771006081,746.99,21.12
TURBINE-1,1771006081,671.12,19.42
TURBINE-4,1771006082,600.2,12.09
TURBINE-3,1771006082,714.94,19.42
TURBINE-3,1771006083,848.84,13.18
TURBINE-5,1771006083,613.8,25.34
TURBINE-1,1771006084,785.31,23.87
TURBINE-5,1771006084,1181.58,60.6
TURBINE-1,1771006085,988.9,64.98
TURBINE-2,1771006085,682.85,13.43
TURBINE-4,1771006086,612.61,18.79
TURBINE-2,1771006086,601.98,27.55
TURBINE-5,1771006087,645.3,22.43
TURBINE-5,1771006087,646.52,28.78
TURBINE-3,1771006088,672.11,26.39
TURBINE-1,1771006088,752.8,17.52
TURBINE-2,1771006089,618.72,27.36
TURBINE-3,1771006089,682.13,22.64
TURBINE-4,1771006090,818.25,26.84
TURBINE-1,1771006090,789.37,19.32
TURBINE-1,1771006091,740.89,13.3
TURBINE-5,1771006091,712.43,10.39
TURBINE-5,1771006092,649.19,13.87
TURBINE-3,1771006092,601.83,28.88
TURBINE-3,1771006093,768.75,16.47
TURBINE-4,1771006093,678.01,12.28
TURBINE-4,1771006094,657.49,16.2
TURBINE-4,1771006094,620.6,27.32
TURBINE-1,1771006095,618.39,26.3
TURBINE-5,1771006095,816.71,17.65
TURBINE-5,1771006096,748.64,24.03
TURBINE-5,1771006096,633.58,23.75
TURBINE-3,1771006097,809.5,17.77
TURBINE-2,1771006097,779.25,20.74
TURBINE-2,1771006098,840.51,14.28
TURBINE-4,1771006098,848.73,28.16
TURBINE-3,1771006099,820.32,18.32
TURBINE-5,1771006099,643.2,27.82
TURBINE-5,1771006100,843.61,12.15
TURBINE-5,1771006100,778.78,26.82
TURBINE-5,1771006101,802.25,22.23
TURBINE-5,1771006101,648.08,14.69
TURBINE-5,1771006102,657.07,19.7
TURBINE-1,1771006102,652.28,13.23
TURBINE-5,1771006103,988.57,70.29
TURBINE-4,1771006103,1141.74,50.91
TURBINE-5,1771006104,785.36,25.68
TURBINE-5,1771006104,692.09,26.58
TURBINE-1,1771006105,755.09,14.66
TURBINE-2,1771006105,626.3,21.52
TURBINE-2,1771006106,953.74,77.06
TURBINE-3,1771006106,815.16,24.84
TURBINE-2,1771006107,670.61,26.81
TURBINE-4,1771006107,725.52,22.19
TURBINE-4,1771006108,786.99,16.07
TURBINE-3,1771006109,767.37,14.28
TURBINE-4,1771006109,807.32,23.28
TURBINE-4,1771006110,757.23,18.11
TURBINE-2,1771006110,713.29,26.97
TURBINE-4,1771006111,658.48,15.36
TURBINE-1,1771006111,780.8,12.44
TURBINE-1,1771006112,638.15,23.62
TURBINE-4,1771006112,683.24,12.18
TURBINE-3,1771006113,705.64,22.18
TURBINE-2,1771006113,631.26,19.75
TURBINE-1,1771006114,832.84,29.03
TURBINE-3,1771006114,627.15,29.84
TURBINE-1,1771006115,612.6,18.87
TURBINE-5,1771006115,809.54,19.2
TURBINE-3,1771006116,688.17,27.32
TURBINE-2,1771006116,694.04,13.49
TURBINE-3,1771006117,718.18,26.17
TURBINE-4,1771006117,784.59,19.06
TURBINE-2,1771006118,623.78,18.76
TURBINE-5,1771006118,964.8,50.62
TURBINE-3,1771006119,658.95,11.51
TURBINE-1,1771006119,751.98,23.36
TURBINE-2,1771006120,747.97,21.15
TURBINE-3,1771006120,711.48,16.92
TURBINE-2,1771006121,705.0,18.04
TURBINE-1,1771006121,762.34,26.81
TURBINE-4,1771006122,1013.03,52.37
TURBINE-1,1771006122,610.28,29.22
TURBINE-2,1771006123,736.22,12.12
TURBINE-2,1771006123,687.86,14.57
TURBINE-3,1771006124,611.68,26.17
TURBINE-5,1771006124,760.12,11.01
TURBINE-4,1771006125,840.59,15.18
TURBINE-5,1771006125,602.97,11.04
TURBINE-1,1771006126,1048.61,52.26
TURBINE-2,1771006126,767.6,14.62
TURBINE-2,1771006127,641.5,16.91
TURBINE-1,1771006127,757.97,12.4
TURBINE-4,1771006128,712.79,23.65
TURBINE-4,1771006128,609.72,17.34
TURBINE-1,1771006129,735.76,24.94
TURBINE-1,1771006129,699.63,11.9
TURBINE-5,1771006130,817.67,16.39
TURBINE-1,1771006130,820.5,26.34
TURBINE-5,1771006131,661.45,24.86
TURBINE-2,1771006131,767.62,28.21
TURBINE-2,1771006132,801.66,12.4
TURBINE-1,1771006132,608.14,11.02
TURBINE-2,1771006133,762.45,20.67
TURBINE-2,1771006133,667.24,11.87
TURBINE-2,1771006134,846.15,21.09
TURBINE-5,1771006134,830.44,12.02
TURBINE-4,1771006135,738.01,20.21
TURBINE-2,1771006135,726.76,26.63
TURBINE-1,1771006136,684.72,29.36
TURBINE-2,1771006136,777.5,29.73
TURBINE-5,1771006137,686.57,28.95
TURBINE-3,1771006137,630.66,22.0
TURBINE-3,1771006138,668.18,21.38
TURBINE-1,1771006138,825.13,19.22
TURBINE-5,1771006139,800.5,10.74
TURBINE-4,1771006139,1194.77,62.83
TURBINE-2,1771006140,829.71,21.71
TURBINE-2,1771006140,764.58,14.3
TURBINE-4,1771006141,752.63,17.9
TURBINE-5,1771006141,649.68,23.99
TURBINE-2,1771006142,764.11,19.02
TURBINE-1,1771006142,768.1,18.57
TURBINE-1,1771006143,632.56,14.12
TURBINE-4,1771006143,824.62,21.24
TURBINE-5,1771006144,697.17,17.42
TURBINE-5,1771006144,732.51,10.78
TURBINE-4,1771006145,752.91,26.28
TURBINE-5,1771006145,650.81,18.68
TURBINE-1,1771006146,1184.08,50.53
TURBINE-3,1771006146,625.09,15.87
TURBINE-5,1771006147,711.49,25.58
TURBINE-2,1771006147,825.33,13.2
TURBINE-2,1771006148,620.85,15.18
TURBINE-4,1771006148,736.75,13.14
TURBINE-4,1771006149,678.89,11.89
TURBINE-5,1771006149,634.07,24.08
TURBINE-3,1771006150,734.19,15.78
TURBINE-4,1771006150,713.59,26.84
TURBINE-3,1771006151,769.21,16.82
TURBINE-4,1771006151,950.47,65.82
TURBINE-2,1771006152,826.0,11.38
TURBINE-1,1771006152,844.94,13.55
TURBINE-1,1771006153,607.06,11.07
TURBINE-2,1771006153,801.94,17.64
TURBINE-2,1771006154,780.71,29.31
TURBINE-5,1771006154,752.98,18.77
TURBINE-3,1771006155,704.28,19.51
TURBINE-4,1771006155,655.23,10.58
TURBINE-5,1771006156,971.47,71.6
TURBINE-1,1771006156,933.94,75.8
TURBINE-2,1771006157,832.11,26.29
TURBINE-1,1771006157,643.59,11.67
TURBINE-1,1771006158,716.51,13.34
TURBINE-1,1771006158,729.69,25.39
TURBINE-1,1771006159,765.2,29.14
TURBINE-1,1771006159,774.44,18.02
TURBINE-1,1771006160,783.0,19.63
TURBINE-2,1771006160,783.94,16.95
TURBINE-4,1771006161,712.48,18.8
TURBINE-5,1771006161,687.81,15.72
TURBINE-5,1771006162,834.24,10.24
TURBINE-5,1771006162,804.81,19.75
TURBINE-4,1771006163,761.15,27.61
TURBINE-5,1771006163,679.37,14.3
TURBINE-1,1771006164,842.06,15.05
TURBINE-5,1771006164,638.19,26.44
TURBINE-1,1771006165,1122.9,60.53
TURBINE-3,1771006165,669.59,10.06
TURBINE-2,1771006166,780.94,13.97
TURBINE-4,1771006166,697.28,11.26
TURBINE-1,1771006167,820.82,21.16
TURBINE-1,1771006167,690.57,11.05
TURBINE-1,1771006168,724.72,17.9
TURBINE-3,1771006168,670.39,27.11
TURBINE-1,1771006169,668.13,15.13
TURBINE-5,1771006170,1020.74,72.23
TURBINE-5,1771006170,809.28,22.08
TURBINE-4,1771006171,603.22,29.76
TURBINE-2,1771006171,724.26,14.5
TURBINE-2,1771006172,786.25,28.1
TURBINE-4,1771006172,651.59,16.74
TURBINE-3,1771006173,799.66,15.61
TURBINE-5,1771006173,727.54,13.07
TURBINE-5,1771006174,789.09,15.1
TURBINE-1,1771006174,821.14,10.88
TURBINE-3,1771006175,601.89,16.67
TURBINE-3,1771006175,841.83,17.61
TURBINE-2,1771006176,789.58,11.47
TURBINE-5,1771006176,624.51,20.25
TURBINE-1,1771006177,638.75,11.45
TURBINE-5,1771006177,602.64,29.0
TURBINE-3,1771006178,787.56,13.99
TURBINE-5,1771006178,1170.78,55.93
TURBINE-2,1771006179,642.74,18.21
TURBINE-2,1771006179,604.65,19.6
TURBINE-2,1771006180,843.08,12.22
TURBINE-2,1771006180,705.5,12.4
TURBINE-4,1771006181,1026.55,72.26
TURBINE-3,1771006181,744.46,26.09
TURBINE-4,1771006182,688.66,14.24
TURBINE-4,1771006182,1186.85,63.18
TURBINE-2,1771006183,778.85,12.33
TURBINE-1,1771006183,787.06,14.07
TURBINE-5,1771006184,1139.93,52.09
TURBINE-4,1771006185,632.24,18.17
TURBINE-5,1771006185,823.02,10.55
TURBINE-1,1771006186,687.16,17.21
TURBINE-4,1771006186,794.86,25.65
TURBINE-5,1771006187,832.41,13.11
TURBINE-1,1771006187,644.3,11.9
TURBINE-2,1771006188,779.07,13.98
TURBINE-1,1771006188,710.94,24.89
TURBINE-5,1771006189,822.88,16.65
TURBINE-5,1771006189,1121.74,63.69
TURBINE-1,1771006190,821.77,17.33
TURBINE-3,1771006190,726.88,12.06
TURBINE-5,1771006191,627.28,17.75
TURBINE-1,1771006191,840.53,24.65
TURBINE-4,1771006192,717.78,11.09
TURBINE-5,1771006192,661.72,29.21
TURBINE-2,1771006193,692.47,25.19
TURBINE-2,1771006193,742.26,15.21
TURBINE-2,1771006194,628.15,27.18
TURBINE-5,1771006194,668.06,26.31
TURBINE-4,1771006195,697.46,29.25
TURBINE-3,1771006195,683.35,11.91
TURBINE-5,1771006196,821.73,13.68
TURBINE-3,1771006196,660.57,20.03
TURBINE-2,1771006197,837.33,25.74
TURBINE-3,1771006197,723.81,22.01
TURBINE-1,1771006198,840.06,19.38
TURBINE-3,1771006198,604.04,12.38
TURBINE-1,1771006199,709.89,23.72
TURBINE-3,1771006199,710.02,23.36
TURBINE-5,1771006200,1011.16,60.43
TURBINE-5,1771006200,847.22,11.38
TURBINE-1,1771006201,712.28,19.13
TURBINE-5,1771006201,713.21,16.13
TURBINE-5,1771006202,719.1,18.84
TURBINE-4,1771006202,623.44,14.01
TURBINE-4,1771006203,772.6,24.8
TURBINE-5,1771006203,624.93,18.13
TURBINE-1,1771006204,730.56,29.95
TURBINE-4,1771006204,823.76,27.72
TURBINE-2,1771006205,834.48,17.59
TURBINE-5,1771006205,641.39,14.08
TURBINE-3,1771006206,809.54,27.04
TURBINE-5,1771006206,833.08,20.52
TURBINE-5,1771006207,608.94,26.11
TURBINE-2,1771006207,763.6,17.92
TURBINE-3,1771006208,603.94,16.19
TURBINE-4,1771006208,797.59,25.11
TURBINE-2,1771006209,688.6,15.29
TURBINE-1,1771006209,672.82,12.5
TURBINE-5,1771006210,677.71,10.12
TURBINE-2,1771006210,812.04,28.38
TURBINE-4,1771006211,828.79,21.07
TURBINE-4,1771006211,813.79,10.66
TURBINE-5,1771006212,849.39,13.9
TURBINE-5,1771006212,777.72,27.61
TURBINE-2,1771006213,849.5,27.32
TURBINE-4,1771006213,807.89,28.31
TURBINE-1,1771006214,737.19,12.76
TURBINE-3,1771006214,687.75,23.35
TURBINE-2,1771006215,632.08,17.2
TURBINE-5,1771006215,845.19,26.22
TURBINE-5,1771006216,664.34,12.95
TURBINE-3,1771006216,1134.08,54.23
TURBINE-2,1771006217,826.14,24.42
TURBINE-1,1771006217,818.21,17.12
TURBINE-5,1771006218,614.96,29.9
TURBINE-5,1771006218,619.75,21.36
TURBINE-2,1771006219,741.29,19.37
TURBINE-4,1771006219,626.07,11.29
TURBINE-3,1771006220,801.77,27.07
TURBINE-1,1771006220,709.56,12.0
TURBINE-4,1771006221,815.32,10.66
TURBINE-5,1771006221,636.68,23.48
TURBINE-5,1771006222,782.81,14.19
TURBINE-1,1771006223,629.59,16.18
TURBINE-3,1771006223,719.98,26.41
TURBINE-4,1771006224,756.57,11.84
TURBINE-4,1771006224,782.16,10.19
TURBINE-5,1771006225,1173.15,55.58
TURBINE-3,1771006225,652.55,20.51
TURBINE-3,1771006226,1127.45,69.52
TURBINE-4,1771006226,1178.0,52.97
TURBINE-5,1771006227,627.62,17.16
TURBINE-5,1771006227,758.39,10.03
TURBINE-4,1771006228,686.81,11.04
TURBINE-5,1771006228,803.81,24.69
TURBINE-5,1771006229,760.05,10.74
TURBINE-1,1771006229,784.2,25.3
TURBINE-3,1771006230,727.85,11.55
TURBINE-3,1771006230,832.51,16.56
TURBINE-3,1771006231,655.42,11.21
TURBINE-4,1771006231,613.35,21.98
TURBINE-4,1771006232,640.3,17.55
TURBINE-4,1771006232,620.46,18.33
TURBINE-3,1771006233,758.37,12.76
TURBINE-4,1771006233,964.86,72.28
TURBINE-4,1771006234,740.85,18.36
TURBINE-2,1771006234,828.45,18.7
TURBINE-2,1771006235,773.66,27.49
TURBINE-4,1771006235,695.74,14.66
TURBINE-5,1771006236,635.04,15.46
TURBINE-2,1771006236,830.84,22.83
TURBINE-1,1771006237,810.61,16.26
TURBINE-1,1771006237,828.33,16.19
TURBINE-5,1771006238,681.23,21.09
TURBINE-5,1771006238,728.97,11.74
TURBINE-1,1771006239,1150.43,54.19
TURBINE-4,1771006239,813.18,21.9
TURBINE-5,1771006240,631.31,19.56
TURBINE-4,1771006240,815.28,15.69
TURBINE-4,1771006241,651.97,15.52
TURBINE-3,1771006241,656.73,16.22
TURBINE-4,1771006242,777.36,19.35
TURBINE-2,1771006242,835.93,20.57
TURBINE-2,1771006243,752.47,19.54
TURBINE-3,1771006243,822.47,19.04
TURBINE-1,1771006244,643.86,12.46
TURBINE-1,1771006244,685.15,13.91
TURBINE-4,1771006245,803.56,23.28
TURBINE-5,1771006245,821.67,19.8
TURBINE-2,1771006246,831.66,19.39
TURBINE-2,1771006246,722.55,10.42
TURBINE-2,1771006247,824.93,23.23
TURBINE-3,1771006247,828.17,19.49
TURBINE-5,1771006248,777.07,12.85
TURBINE-2,1771006248,730.8,24.83
TURBINE-3,1771006249,816.51,22.84
TURBINE-5,1771006249,722.65,21.42
TURBINE-2,1771006250,828.3,26.53
TURBINE-2,1771006250,697.32,27.26
TURBINE-3,1771006251,1037.7,56.57
TURBINE-3,1771006252,785.24,29.61
TURBINE-2,1771006252,1119.59,54.84
TURBINE-3,1771006253,643.25,20.15
TURBINE-5,1771006253,633.07,27.7
TURBINE-3,1771006254,1034.18,78.37
TURBINE-4,1771006254,679.49,11.95
TURBINE-1,1771006255,772.38,11.18
TURBINE-5,1771006255,987.81,55.36
TURBINE-3,1771006256,713.29,12.16
TURBINE-1,1771006256,612.3,15.64
TURBINE-1,1771006257,831.82,27.63
TURBINE-3,1771006257,845.11,10.28
TURBINE-5,1771006258,719.65,10.44
TURBINE-5,1771006258,668.99,16.29
TURBINE-1,1771006259,615.58,23.22
TURBINE-4,1771006259,764.56,11.12
TURBINE-1,1771006260,601.37,28.66
TURBINE-1,1771006260,758.32,14.08
TURBINE-3,1771006261,786.95,25.08
TURBINE-5,1771006261,822.56,13.12
TURBINE-3,1771006262,803.11,11.61
TURBINE-5,1771006262,713.01,18.08
TURBINE-5,1771006263,752.39,19.2
TURBINE-1,1771006263,787.85,18.87
TURBINE-4,1771006264,783.83,26.26
TURBINE-2,1771006264,651.33,16.0
TURBINE-3,1771006265,793.23,16.01
TURBINE-2,1771006265,722.17,15.1
TURBINE-5,1771006266,615.98,23.88
TURBINE-3,1771006266,1126.6,55.33
TURBINE-1,1771006267,727.86,16.9
TURBINE-4,1771006267,759.1,26.32
TURBINE-2,1771006268,740.14,11.04
TURBINE-1,1771006268,775.75,14.66
TURBINE-1,1771006269,654.39,27.56
TURBINE-1,1771006269,743.31,23.95
TURBINE-5,1771006270,776.49,13.69
TURBINE-2,1771006270,700.64,15.75
TURBINE-4,1771006271,648.84,19.54
TURBINE-3,1771006271,820.42,22.68
TURBINE-3,1771006272,792.37,27.98
TURBINE-1,1771006272,671.27,15.93
TURBINE-2,1771006273,781.83,27.85
TURBINE-5,1771006273,1093.45,50.45
TURBINE-5,1771006274,711.47,21.53
TURBINE-1,1771006274,795.12,15.01
TURBINE-3,1771006275,616.22,25.8
TURBINE-1,1771006275,782.69,15.94
TURBINE-5,1771006276,685.17,10.52
TURBINE-3,1771006276,655.75,13.41
TURBINE-4,1771006277,832.74,25.48
TURBINE-4,1771006277,817.94,23.41
TURBINE-3,1771006278,848.14,20.83
TURBINE-1,1771006278,763.11,19.53
TURBINE-5,1771006279,765.91,16.61
TURBINE-2,1771006279,810.98,17.35
TURBINE-4,1771006280,720.35,26.71
TURBINE-1,1771006280,767.1,12.28
TURBINE-1,1771006281,668.27,21.92
TURBINE-5,1771006281,605.57,10.6
TURBINE-5,1771006282,727.96,12.11
TURBINE-4,1771006282,905.62,53.02
TURBINE-1,1771006283,1147.07,75.39
TURBINE-1,1771006283,746.02,19.28
TURBINE-4,1771006284,774.27,17.37
TURBINE-3,1771006284,800.7,16.34
TURBINE-4,1771006285,719.73,27.35
TURBINE-1,1771006285,763.11,11.81
TURBINE-1,1771006286,693.92,13.54
TURBINE-4,1771006287,1087.02,54.45
TURBINE-3,1771006287,785.45,29.77
TURBINE-4,1771006288,774.82,28.79
TURBINE-4,1771006288,780.27,18.61
TURBINE-2,1771006289,613.29,15.43
TURBINE-1,1771006289,723.01,21.21
TURBINE-5,1771006290,647.92,17.6
TURBINE-5,1771006290,734.46,11.8
TURBINE-5,1771006291,751.85,12.73
TURBINE-3,1771006291,633.38,24.82
TURBINE-3,1771006292,935.33,70.26
TURBINE-5,1771006292,835.34,19.46
TURBINE-5,1771006293,606.7,10.94
TURBINE-4,1771006293,718.69,27.46
TURBINE-3,1771006294,635.53,13.04
TURBINE-2,1771006294,676.32,19.31
TURBINE-3,1771006295,827.29,26.98
TURBINE-1,1771006295,831.45,28.11
TURBINE-1,1771006296,806.66,10.64
TURBINE-3,1771006296,1147.78,74.01
TURBINE-5,1771006297,1083.92,51.57
TURBINE-3,1771006297,815.19,12.26
TURBINE-2,1771006298,784.85,29.16
TURBINE-1,1771006298,699.23,10.01
TURBINE-2,1771006299,781.18,26.13
TURBINE-3,1771006299,770.45,13.27
TURBINE-5,1771006300,692.25,14.81
TURBINE-2,1771006300,771.24,18.66
TURBINE-3,1771006301,660.49,21.53
TURBINE-2,1771006301,770.1,21.53
TURBINE-5,1771006302,741.64,25.22
TURBINE-1,1771006302,675.63,11.16
TURBINE-4,1771006303,735.27,18.27
TURBINE-5,1771006303,767.45,25.15
TURBINE-5,1771006304,636.39,28.93
TURBINE-1,1771006304,738.4,14.28
TURBINE-3,1771006305,738.29,15.21
TURBINE-1,1771006305,644.93,17.12
TURBINE-3,1771006306,830.18,19.53
TURBINE-4,1771006306,804.99,26.97
TURBINE-2,1771006307,635.21,21.36
TURBINE-4,1771006307,701.75,21.79
TURBINE-4,1771006308,962.27,62.5
TURBINE-1,1771006308,821.05,25.38
TURBINE-1,1771006309,747.75,14.58
TURBINE-3,1771006309,677.76,20.48
TURBINE-5,1771006310,751.64,10.78
TURBINE-5,1771006310,772.29,11.79
TURBINE-4,1771006311,774.85,25.71
TURBINE-1,1771006311,766.9,19.15
TURBINE-1,1771006312,702.99,29.73
TURBINE-5,1771006312,738.01,12.27
TURBINE-4,1771006313,694.85,27.55
TURBINE-2,1771006313,746.48,26.79
TURBINE-2,1771006314,659.21,20.68
TURBINE-3,1771006314,680.07,26.75
TURBINE-1,1771006315,794.77,14.9
TURBINE-5,1771006315,620.86,29.4
TURBINE-1,1771006316,601.08,10.44
TURBINE-2,1771006316,747.2,17.23
TURBINE-4,1771006317,754.0,12.82
TURBINE-5,1771006317,615.38,12.55
TURBINE-4,1771006318,681.61,24.79
TURBINE-2,1771006318,627.88,19.44
TURBINE-3,1771006319,665.21,10.39
TURBINE-2,1771006319,752.68,15.35
TURBINE-3,1771006320,762.88,19.5
TURBINE-2,1771006320,603.96,17.5
TURBINE-1,1771006321,695.15,18.86
TURBINE-2,1771006321,751.45,13.19
TURBINE-1,1771006322,612.2,26.16
TURBINE-4,1771006322,754.98,12.69
TURBINE-2,1771006323,627.31,26.52
TURBINE-3,1771006323,606.38,10.75
TURBINE-3,1771006324,718.97,25.63
TURBINE-4,1771006324,987.39,53.64
TURBINE-5,1771006325,830.91,16.94
TURBINE-4,1771006325,641.21,12.77
TURBINE-3,1771006326,722.83,29.57
TURBINE-4,1771006326,746.23,18.76
TURBINE-1,1771006327,669.17,17.44
TURBINE-2,1771006327,747.64,22.16
TURBINE-1,1771006328,608.04,21.68
TURBINE-4,1771006328,921.14,66.57
TURBINE-5,1771006329,656.07,26.34
TURBINE-2,1771006329,785.27,22.6
TURBINE-4,1771006330,654.02,25.23
TURBINE-3,1771006330,842.19,16.3
TURBINE-1,1771006331,771.72,28.38
TURBINE-1,1771006331,807.64,16.29
TURBINE-5,1771006332,606.42,10.78
TURBINE-3,1771006332,789.8,26.41
TURBINE-3,1771006333,712.51,24.47
TURBINE-2,1771006333,717.25,15.37
TURBINE-1,1771006334,719.89,12.65
TURBINE-3,1771006334,672.91,22.86
TURBINE-4,1771006335,668.92,23.47
TURBINE-5,1771006335,687.19,17.92
TURBINE-2,1771006336,755.09,25.98
TURBINE-3,1771006336,699.87,16.18
TURBINE-1,1771006337,798.66,13.36
TURBINE-2,1771006337,753.62,17.49
TURBINE-2,1771006338,711.07,20.17
TURBINE-3,1771006338,1096.93,64.02
TURBINE-4,1771006339,606.85,20.21
TURBINE-4,1771006339,806.91,20.62
TURBINE-3,1771006340,673.78,19.54
TURBINE-5,1771006340,1102.57,65.63
TURBINE-3,1771006341,666.0,25.71
TURBINE-2,1771006341,819.65,19.99
TURBINE-2,1771006342,657.16,17.71
TURBINE-1,1771006342,1189.5,63.94
TURBINE-4,1771006343,615.67,22.84
TURBINE-1,1771006344,741.24,10.38
TURBINE-4,1771006344,672.92,28.04
TURBINE-3,1771006345,777.01,10.89
TURBINE-3,1771006345,725.58,27.41
TURBINE-2,1771006346,787.54,20.11
TURBINE-4,1771006346,739.69,22.81
TURBINE-5,1771006347,798.89,22.27
TURBINE-2,1771006347,714.55,27.31
TURBINE-3,1771006348,756.35,22.26
TURBINE-3,1771006348,793.64,27.98
TURBINE-1,1771006349,826.01,11.41
TURBINE-1,1771006349,806.69,20.56
TURBINE-4,1771006350,834.87,21.37
TURBINE-4,1771006350,739.92,12.32
TURBINE-2,1771006351,612.87,17.12
TURBINE-1,1771006351,716.89,10.17
TURBINE-1,1771006352,776.03,23.51
TURBINE-2,1771006352,675.61,10.12
TURBINE-1,1771006353,735.49,24.79
TURBINE-5,1771006353,625.45,28.32
TURBINE-4,1771006354,709.7,13.38
TURBINE-4,1771006354,762.94,22.32
TURBINE-2,1771006355,660.18,17.62
TURBINE-5,1771006355,639.36,18.21
TURBINE-4,1771006356,616.88,19.19
TURBINE-2,1771006356,610.13,29.84
TURBINE-3,1771006357,678.54,14.61
TURBINE-5,1771006357,758.76,19.27
TURBINE-4,1771006358,800.64,13.47
TURBINE-5,1771006358,618.28,28.7
TURBINE-4,1771006359,671.47,10.44
TURBINE-4,1771006359,735.74,24.25
TURBINE-3,1771006360,836.91,23.16
TURBINE-2,1771006360,836.18,26.7
TURBINE-1,1771006361,803.28,22.56
TURBINE-5,1771006361,761.76,16.42
TURBINE-5,1771006362,638.54,20.92
TURBINE-1,1771006362,735.64,14.85
TURBINE-1,1771006363,713.44,24.95
TURBINE-2,1771006363,821.53,25.47
TURBINE-2,1771006364,712.4,18.12
TURBINE-4,1771006364,974.0,78.4
TURBINE-1,1771006365,647.96,10.69
TURBINE-3,1771006365,824.4,29.11
TURBINE-1,1771006366,757.42,10.2
TURBINE-2,1771006366,1037.35,51.13
TURBINE-5,1771006367,773.82,12.39
TURBINE-4,1771006367,612.28,25.2
TURBINE-5,1771006368,989.44,73.51
TURBINE-2,1771006368,740.09,26.09
TURBINE-1,1771006369,749.18,16.02
TURBINE-2,1771006369,615.58,29.93
TURBINE-5,1771006370,780.36,14.76
TURBINE-5,1771006370,676.64,25.56
TURBINE-5,1771006371,818.97,27.01
TURBINE-2,1771006371,758.4,19.76
TURBINE-3,1771006372,792.05,25.97
TURBINE-1,1771006372,722.13,18.89
TURBINE-1,1771006373,812.24,12.19
TURBINE-1,1771006373,628.0,22.34
TURBINE-5,1771006374,647.16,12.47
TURBINE-5,1771006374,945.69,56.78
TURBINE-5,1771006375,690.3,13.39
